image_id,prediction,confidence
test_00880,1,0.933369517326355
test_00881,1,0.9795754551887512
test_00882,2,0.5596053004264832
test_00883,5,0.9967495203018188
test_00884,3,0.8906598091125488
test_00885,5,0.9225701093673706
test_00886,4,0.5332388281822205
test_00887,0,0.8881559371948242
test_00888,5,0.7936211228370667
test_00889,0,0.8714274168014526
test_00890,1,0.9349871873855591
test_00891,1,0.9830625057220459
test_00892,0,0.6282408237457275
test_00893,0,0.6053565740585327
test_00894,4,0.7759734392166138
test_00895,5,0.9870540499687195
test_00896,5,0.847184956073761
test_00897,3,0.7148572206497192
test_00898,5,0.88749760389328
test_00899,5,0.9319466352462769
test_00900,4,0.8330672979354858
test_00901,3,0.8358128666877747
test_00902,5,0.8457993268966675
test_00903,3,0.9848706126213074
test_00904,0,0.9661012887954712
test_00905,4,0.8417701125144958
test_00906,3,0.8854565620422363
test_00907,3,0.5981302261352539
test_00908,0,0.9884443879127502
test_00909,3,0.5107042193412781
test_00910,2,0.8401901721954346
test_00911,4,0.8669731020927429
test_00912,2,0.9679303169250488
test_00913,5,0.9668471813201904
test_00914,5,0.9031864404678345
test_00915,0,0.9984622001647949
test_00916,4,0.9600845575332642
test_00917,5,0.9953014850616455
test_00918,0,0.998157799243927
test_00919,0,0.45589160919189453
test_00920,0,0.6406058669090271
test_00921,4,0.8458088040351868
test_00922,5,0.9564477205276489
test_00923,5,0.9980066418647766
test_00924,1,0.9589043855667114
test_00925,0,0.9344164729118347
test_00926,1,0.8029906749725342
test_00927,5,0.9927247166633606
test_00928,4,0.99565589427948
test_00929,5,0.9069278240203857
test_00930,2,0.6026530265808105
test_00931,3,0.5173459649085999
test_00932,0,0.4990549087524414
test_00933,3,0.5045632719993591
test_00934,1,0.8369626402854919
test_00935,5,0.9865034818649292
test_00936,0,0.4020955264568329
test_00937,3,0.8542633652687073
test_00938,5,0.9823169112205505
test_00939,5,0.6216258406639099
test_00940,0,0.8491036891937256
test_00941,5,0.9883205890655518
test_00942,0,0.8510711789131165
test_00943,4,0.9487554430961609
test_00944,4,0.32381901144981384
test_00945,2,0.9011293649673462
test_00946,5,0.9566322565078735
test_00947,2,0.5401133298873901
test_00948,1,0.2885773479938507
test_00949,5,0.7648032307624817
test_00950,0,0.84095698595047
test_00951,2,0.8045888543128967
test_00952,5,0.5008150339126587
test_00953,4,0.9950913190841675
test_00954,5,0.8905490040779114
test_00955,2,0.6217846274375916
test_00956,3,0.7072382569313049
test_00957,1,0.9789724349975586
test_00958,4,0.9607980847358704
test_00959,5,0.9590233564376831
test_00960,3,0.8366095423698425
test_00961,0,0.5209776163101196
test_00962,2,0.9950422048568726
test_00963,0,0.9811474680900574
test_00964,1,0.9245546460151672
test_00965,4,0.9412943124771118
test_00966,4,0.9219962954521179
test_00967,5,0.9826055765151978
test_00968,1,0.866295576095581
test_00969,1,0.9678211212158203
test_00970,0,0.825939953327179
test_00971,4,0.9906535744667053
test_00972,5,0.985415518283844
test_00973,0,0.5111891031265259
test_00974,1,0.9868919253349304
test_00975,0,0.576970100402832
test_00976,4,0.6408958435058594
test_00977,0,0.9854010939598083
test_00978,0,0.7940872311592102
test_00979,2,0.6842310428619385
test_00980,1,0.9364334940910339
test_00981,2,0.5935443639755249
test_00982,2,0.9412364363670349
test_00983,4,0.7576262354850769
test_00984,5,0.7780007719993591
test_00985,2,0.4388525187969208
test_00986,0,0.9840788841247559
test_00987,0,0.5320448875427246
test_00988,3,0.9655570387840271
test_00989,5,0.7658160924911499
test_00990,4,0.972421407699585
test_00991,2,0.9409377574920654
test_00992,3,0.9326543211936951
test_00993,5,0.8711214065551758
test_00994,0,0.8879658579826355
test_00995,3,0.6884340047836304
test_00996,1,0.8294486999511719
test_00997,0,0.4707361161708832
test_00998,2,0.4634762704372406
test_00999,0,0.9811668992042542
test_01000,2,0.939598560333252
test_01001,2,0.921626627445221
test_01002,4,0.5438668727874756
test_01003,3,0.8472080230712891
test_01004,1,0.49077218770980835
test_01005,1,0.9394524693489075
test_01006,0,0.9857211112976074
test_01007,3,0.32598385214805603
test_01008,5,0.6772844195365906
test_01009,5,0.7317333817481995
test_01010,4,0.9585729241371155
test_01011,1,0.5648853778839111
test_01012,3,0.5515850186347961
test_01013,3,0.468131959438324
test_01014,3,0.9565050005912781
test_01015,0,0.7339467406272888
test_01016,1,0.9460877180099487
test_01017,4,0.9718138575553894
test_01018,2,0.9741482734680176
test_01019,4,0.603275716304779
test_01020,2,0.990041971206665
test_01021,1,0.984286367893219
test_01022,3,0.9273214340209961
test_01023,0,0.6667820811271667
test_01024,3,0.9813791513442993
test_01025,5,0.9869858622550964
test_01026,0,0.9491652846336365
test_01027,1,0.9785968065261841
test_01028,2,0.5533822178840637
test_01029,1,0.9710567593574524
test_01030,3,0.9816623330116272
test_01031,3,0.7978702187538147
test_01032,3,0.8920900225639343
test_01033,1,0.898166835308075
test_01034,3,0.9883635640144348
test_01035,1,0.7676621079444885
test_01036,5,0.9996857643127441
test_01037,3,0.7081046104431152
test_01038,5,0.9757956862449646
test_01039,2,0.9949565529823303
test_01040,0,0.9892788529396057
test_01041,2,0.9328088164329529
test_01042,4,0.554391622543335
test_01043,5,0.537502646446228
test_01044,2,0.8441036343574524
test_01045,4,0.694244384765625
test_01046,0,0.5944095253944397
test_01047,5,0.9255833029747009
test_01048,4,0.5149714946746826
test_01049,3,0.7425413727760315
test_01050,0,0.6832525134086609
test_01051,5,0.9414331316947937
test_01052,2,0.8212565183639526
test_01053,5,0.7313946485519409
test_01054,5,0.9228837490081787
test_01055,0,0.996061384677887
test_01056,1,0.8997048735618591
test_01057,4,0.914944052696228
test_01058,2,0.5828097462654114
test_01059,5,0.9763587713241577
test_01060,0,0.8385374546051025
test_01061,4,0.9596347808837891
test_01062,2,0.9477498531341553
test_01063,1,0.7014690041542053
test_01064,0,0.9061478972434998
test_01065,1,0.881327211856842
test_01066,2,0.7967413663864136
test_01067,1,0.715778648853302
test_01068,4,0.7670724987983704
test_01069,1,0.9619458317756653
test_01070,2,0.3246195614337921
test_01071,5,0.5050238966941833
test_01072,0,0.7130793333053589
test_01073,4,0.8891555070877075
test_01074,3,0.923463761806488
test_01075,0,0.9723078012466431
test_01076,5,0.9943938255310059
test_01077,5,0.9874650239944458
test_01078,0,0.9806861877441406
test_01079,0,0.45318058133125305
test_01080,4,0.7794452905654907
test_01081,1,0.791153609752655
test_01082,4,0.9733538627624512
test_01083,0,0.5920173525810242
test_01084,5,0.997999370098114
test_01085,4,0.6177248358726501
test_01086,4,0.7642623782157898
test_01087,1,0.9457575082778931
test_01088,2,0.9772482514381409
test_01089,5,0.8665932416915894
test_01090,3,0.9610402584075928
test_01091,2,0.9826034903526306
test_01092,2,0.6171966791152954
test_01093,4,0.9182092547416687
test_01094,5,0.8740330338478088
test_01095,3,0.9845747947692871
test_01096,5,0.5088526606559753
test_01097,1,0.9140306711196899
test_01098,4,0.9237791299819946
test_01099,1,0.9813523888587952
test_01100,3,0.9874055981636047
test_01101,0,0.9898167848587036
test_01102,5,0.9589964747428894
test_01103,5,0.939548671245575
test_01104,3,0.6322076320648193
test_01105,2,0.9660989046096802
test_01106,0,0.7670472860336304
test_01107,5,0.8127192854881287
test_01108,4,0.6412761807441711
test_01109,4,0.3514110743999481
test_01110,5,0.990633487701416
test_01111,0,0.5785122513771057
test_01112,2,0.5948686599731445
test_01113,3,0.692115306854248
test_01114,4,0.8572921752929688
test_01115,5,0.8829988837242126
test_01116,2,0.8332537412643433
test_01117,1,0.9632800817489624
test_01118,0,0.5080620050430298
test_01119,3,0.9935939908027649
test_01120,5,0.98042893409729
test_01121,3,0.9487130641937256
test_01122,4,0.7911353707313538
test_01123,4,0.5170019268989563
test_01124,2,0.8454525470733643
test_01125,5,0.9986110925674438
test_01126,2,0.9713864922523499
test_01127,0,0.7992246747016907
test_01128,5,0.9995786547660828
test_01129,2,0.4630641043186188
test_01130,5,0.5049957036972046
test_01131,3,0.4615735411643982
test_01132,2,0.9703816771507263
test_01133,0,0.7839570045471191
test_01134,1,0.7866933345794678
test_01135,2,0.8142334222793579
test_01136,2,0.5145460963249207
test_01137,3,0.5615785121917725
test_01138,2,0.9872652292251587
test_01139,2,0.7571763396263123
test_01140,3,0.8897387981414795
test_01141,0,0.853577733039856
test_01142,4,0.717317521572113
test_01143,1,0.9672974944114685
test_01144,3,0.9305927753448486
test_01145,1,0.9060245752334595
test_01146,0,0.8026068806648254
test_01147,5,0.9899595975875854
test_01148,0,0.9835736751556396
test_01149,4,0.9716827273368835
test_01150,2,0.9876365065574646
test_01151,3,0.9247572422027588
test_01152,1,0.7904663681983948
test_01153,1,0.9362605214118958
test_01154,5,0.9413326978683472
test_01155,5,0.8532748222351074
test_01156,4,0.8861969113349915
test_01157,1,0.9734164476394653
test_01158,1,0.9633756875991821
test_01159,3,0.8464844226837158
test_01160,0,0.3361927568912506
test_01161,1,0.8908434510231018
test_01162,1,0.9913709163665771
test_01163,0,0.6270320415496826
test_01164,3,0.9696568250656128
test_01165,3,0.854211688041687
test_01166,1,0.9962448477745056
test_01167,3,0.9538264274597168
test_01168,5,0.9681521058082581
test_01169,0,0.47644490003585815
test_01170,3,0.953667938709259
test_01171,3,0.8842567801475525
test_01172,2,0.5097247362136841
test_01173,4,0.8943119645118713
test_01174,5,0.4801572263240814
test_01175,4,0.4073627293109894
test_01176,5,0.9963035583496094
test_01177,3,0.9802590608596802
test_01178,0,0.7442501783370972
test_01179,5,0.5492554903030396
test_01180,4,0.9832466244697571
test_01181,4,0.4966045916080475
test_01182,3,0.9750736355781555
test_01183,3,0.7182158827781677
test_01184,1,0.8467022776603699
test_01185,1,0.9402201771736145
test_01186,2,0.9955005049705505
test_01187,0,0.8034186959266663
test_01188,5,0.4500746428966522
test_01189,5,0.8586776852607727
test_01190,1,0.9584226608276367
test_01191,4,0.5473417043685913
test_01192,4,0.9676346778869629
test_01193,4,0.9699599146842957
test_01194,1,0.9119446873664856
test_01195,3,0.9274770617485046
test_01196,4,0.37578991055488586
test_01197,3,0.8143137693405151
test_01198,5,0.8393146395683289
test_01199,5,0.9839698672294617
test_01200,0,0.7955795526504517
test_01201,0,0.5861192345619202
test_01202,3,0.7637578845024109
test_01203,0,0.7147777080535889
test_01204,5,0.9435997009277344
test_01205,5,0.9718993306159973
test_01206,2,0.7937655448913574
test_01207,4,0.951905369758606
test_01208,5,0.9980331063270569
test_01209,2,0.8105342984199524
test_01210,3,0.8979967832565308
test_01211,1,0.66414874792099
test_01212,0,0.976993203163147
test_01213,1,0.9578685760498047
test_01214,3,0.8688345551490784
test_01215,0,0.8159162402153015
test_01216,0,0.8233567476272583
test_01217,3,0.9511841535568237
test_01218,4,0.5208163857460022
test_01219,3,0.48143166303634644
test_01220,2,0.9892555475234985
test_01221,2,0.8155380487442017
test_01222,4,0.954906702041626
test_01223,5,0.9862791299819946
test_01224,4,0.4503234028816223
test_01225,2,0.9111859798431396
test_01226,0,0.9715827107429504
test_01227,4,0.6357868313789368
test_01228,2,0.7036201357841492
test_01229,3,0.5245166420936584
test_01230,4,0.5754881501197815
test_01231,1,0.7506338357925415
test_01232,5,0.7791253328323364
test_01233,2,0.9619773626327515
test_01234,4,0.5441934466362
test_01235,0,0.9754399657249451
test_01236,5,0.9962651133537292
test_01237,2,0.9261221885681152
test_01238,5,0.9512959122657776
test_01239,2,0.72977215051651
test_01240,3,0.3794187903404236
test_01241,5,0.9534423351287842
test_01242,2,0.826237142086029
test_01243,2,0.9112489819526672
test_01244,5,0.4576793909072876
test_01245,4,0.9789338111877441
test_01246,5,0.9507808089256287
test_01247,0,0.9886626601219177
test_01248,2,0.6754406690597534
test_01249,2,0.5207056999206543
test_01250,1,0.9453016519546509
test_01251,3,0.9891961812973022
test_01252,3,0.8962615132331848
test_01253,0,0.7488125562667847
test_01254,0,0.47961267828941345
test_01255,5,0.7616991400718689
test_01256,1,0.9163644313812256
test_01257,4,0.8405871987342834
test_01258,5,0.9949687123298645
test_01259,5,0.9409210085868835
test_01260,4,0.9261379241943359
test_01261,3,0.973065972328186
test_01262,4,0.9642103910446167
test_01263,3,0.47164642810821533
test_01264,4,0.9709510207176208
test_01265,2,0.9130922555923462
test_01266,3,0.9721429347991943
test_01267,0,0.6230672001838684
test_01268,0,0.9169014692306519
test_01269,0,0.9424281716346741
test_01270,4,0.6010009050369263
test_01271,3,0.8772338032722473
test_01272,5,0.9890952706336975
test_01273,5,0.9499347805976868
test_01274,2,0.8867990374565125
test_01275,4,0.526395320892334
test_01276,2,0.9881662130355835
test_01277,4,0.9112749695777893
test_01278,2,0.7877042889595032
test_01279,5,0.7060590982437134
test_01280,2,0.976423442363739
test_01281,1,0.8678590059280396
test_01282,5,0.9863137006759644
test_01283,5,0.9316105246543884
test_01284,2,0.8215640187263489
test_01285,2,0.42473679780960083
test_01286,1,0.9479299783706665
test_01287,0,0.8334956169128418
test_01288,1,0.9804490208625793
test_01289,5,0.9926042556762695
test_01290,2,0.9449598789215088
test_01291,2,0.9282554388046265
test_01292,3,0.3475431799888611
test_01293,1,0.8874492645263672
test_01294,1,0.9325562119483948
test_01295,2,0.4902936816215515
test_01296,0,0.8359106779098511
test_01297,4,0.6984485387802124
test_01298,5,0.44987452030181885
test_01299,5,0.9981834292411804
test_01300,5,0.9772036075592041
test_01301,1,0.9291025996208191
test_01302,2,0.5136874914169312
test_01303,2,0.9876537919044495
test_01304,1,0.34474021196365356
test_01305,0,0.9552041888237
test_01306,0,0.6547670960426331
test_01307,1,0.45581433176994324
test_01308,1,0.959932267665863
test_01309,3,0.59103924036026
test_01310,1,0.959480345249176
test_01311,4,0.9246118068695068
test_01312,4,0.985699474811554
test_01313,3,0.901627779006958
test_01314,2,0.9603000283241272
test_01315,1,0.6365060210227966
test_01316,4,0.983292281627655
test_01317,1,0.9210876822471619
test_01318,4,0.9117403030395508
test_01319,4,0.9502541422843933
test_01320,2,0.7229394912719727
test_01321,2,0.895578145980835
test_01322,0,0.6830533146858215
test_01323,0,0.7658017873764038
test_01324,4,0.6448771357536316
test_01325,1,0.9518682360649109
test_01326,3,0.9359456896781921
test_01327,3,0.76719731092453
test_01328,4,0.9634900689125061
test_01329,0,0.9210058450698853
test_01330,3,0.9833789467811584
test_01331,1,0.977631151676178
test_01332,5,0.9707940220832825
test_01333,5,0.835735559463501
test_01334,4,0.9746355414390564
test_01335,3,0.9958779811859131
test_01336,2,0.9614964127540588
test_01337,3,0.9486265778541565
test_01338,3,0.9674647450447083
test_01339,5,0.9541338086128235
test_01340,1,0.9563142657279968
test_01341,4,0.9908099174499512
test_01342,0,0.990856945514679
test_01343,0,0.7745795845985413
test_01344,5,0.6622737050056458
test_01345,0,0.9976105690002441
test_01346,1,0.9476262331008911
test_01347,5,0.9807583093643188
test_01348,4,0.7658583521842957
test_01349,1,0.4309135973453522
test_01350,0,0.6691731214523315
test_01351,5,0.781423032283783
test_01352,4,0.8872600197792053
test_01353,3,0.9733056426048279
test_01354,1,0.9076414108276367
test_01355,4,0.43428701162338257
test_01356,1,0.9377633333206177
test_01357,0,0.48087915778160095
test_01358,1,0.8996155261993408
test_01359,4,0.7294788956642151
test_01360,1,0.9281131625175476
test_01361,1,0.9481430053710938
test_01362,5,0.8364067077636719
test_01363,5,0.867885947227478
test_01364,0,0.5313356518745422
test_01365,5,0.8408650159835815
test_01366,5,0.998272180557251
test_01367,0,0.997753918170929
test_01368,0,0.7139780521392822
test_01369,4,0.9718708395957947
test_01370,2,0.8957239389419556
test_01371,3,0.9152799248695374
test_01372,2,0.6988054513931274
test_01373,0,0.8701590895652771
test_01374,5,0.9608820676803589
test_01375,4,0.6228732466697693
test_01376,4,0.8775519728660583
test_01377,3,0.9218732714653015
test_01378,3,0.8921477198600769
test_01379,5,0.8792527914047241
test_01380,5,0.998808741569519
test_01381,1,0.873197615146637
test_01382,2,0.9894024133682251
test_01383,1,0.8891642093658447
test_01384,5,0.995603084564209
test_01385,2,0.7610456943511963
test_01386,0,0.9904683232307434
test_01387,4,0.9328898191452026
test_01388,3,0.8973773121833801
test_01389,1,0.9656785130500793
test_01390,3,0.8655760884284973
test_01391,0,0.7048654556274414
test_01392,5,0.39481163024902344
test_01393,3,0.5782565474510193
test_01394,3,0.500066876411438
test_01395,3,0.7786360383033752
test_01396,4,0.5892712473869324
test_01397,5,0.904918372631073
test_01398,4,0.9808511734008789
test_01399,3,0.8701536059379578
test_01400,3,0.4967917501926422
test_01401,4,0.96965491771698
test_01402,5,0.9988112449645996
test_01403,0,0.9650751352310181
test_01404,5,0.9982958436012268
test_01405,2,0.5834944248199463
test_01406,1,0.9417755007743835
test_01407,2,0.5222787857055664
test_01408,4,0.5999613404273987
test_01409,1,0.9010212421417236
test_01410,1,0.968411386013031
test_01411,2,0.9800482988357544
test_01412,4,0.6524395942687988
test_01413,3,0.9598585367202759
test_01414,5,0.9563658237457275
test_01415,0,0.92280513048172
test_01416,2,0.5045020580291748
test_01417,0,0.9950308799743652
test_01418,4,0.9299629330635071
test_01419,0,0.9835729002952576
test_01420,4,0.5598219633102417
test_01421,3,0.9247662425041199
test_01422,1,0.8801272511482239
test_01423,2,0.40503019094467163
test_01424,5,0.5957704782485962
test_01425,2,0.5940921902656555
test_01426,0,0.3958132266998291
test_01427,0,0.6921240091323853
test_01428,3,0.6993309855461121
test_01429,4,0.8710957169532776
test_01430,5,0.5228533148765564
test_01431,1,0.9586949944496155
test_01432,0,0.9410542249679565
test_01433,2,0.7301163673400879
test_01434,0,0.6656157374382019
test_01435,0,0.5160281658172607
test_01436,3,0.9649065136909485
test_01437,3,0.7354019284248352
test_01438,2,0.9457377791404724
test_01439,3,0.7191779613494873
test_01440,0,0.9235876798629761
test_01441,2,0.3282245695590973
test_01442,3,0.5758947730064392
test_01443,5,0.9414857625961304
test_01444,3,0.9360485672950745
test_01445,3,0.6067579388618469
test_01446,0,0.8930100798606873
test_01447,5,0.7482870817184448
test_01448,2,0.9292786717414856
test_01449,1,0.9463571310043335
test_01450,1,0.852390468120575
test_01451,2,0.5020409226417542
test_01452,4,0.6521739363670349
test_01453,2,0.7347912788391113
test_01454,4,0.644588828086853
test_01455,5,0.9385998845100403
test_01456,1,0.8394969701766968
test_01457,4,0.8322595953941345
test_01458,1,0.9739851951599121
test_01459,3,0.9931647181510925
test_01460,0,0.968521773815155
test_01461,2,0.9171503186225891
test_01462,1,0.9765442609786987
test_01463,0,0.5545549988746643
test_01464,5,0.9941682815551758
test_01465,1,0.9329187870025635
test_01466,3,0.5020990967750549
test_01467,5,0.4514773488044739
test_01468,2,0.9084914922714233
test_01469,1,0.9795987606048584
test_01470,1,0.6902299523353577
test_01471,5,0.996208667755127
test_01472,0,0.8997337222099304
test_01473,3,0.9778783321380615
test_01474,4,0.4868036210536957
test_01475,0,0.6429691314697266
test_01476,0,0.8505073189735413
test_01477,3,0.9337594509124756
test_01478,1,0.3731812536716461
test_01479,0,0.9862425327301025
test_01480,1,0.9725396633148193
test_01481,0,0.9092408418655396
test_01482,0,0.9080371856689453
test_01483,4,0.6458286643028259
test_01484,5,0.9930867552757263
test_01485,0,0.9758828282356262
test_01486,3,0.33406007289886475
test_01487,5,0.7430606484413147
test_01488,5,0.9808868169784546
test_01489,1,0.9685607552528381
test_01490,1,0.9700608253479004
test_01491,0,0.704176664352417
test_01492,2,0.9415050148963928
test_01493,3,0.7354739904403687
test_01494,2,0.9024953842163086
test_01495,0,0.9988652467727661
test_01496,5,0.4919939935207367
test_01497,4,0.9558970332145691
test_01498,4,0.9465822577476501
test_01499,4,0.7186368703842163
test_01500,0,0.8939553499221802
test_01501,5,0.887955904006958
test_01502,3,0.876063883304596
test_01503,3,0.849916934967041
test_01504,3,0.8699897527694702
test_01505,2,0.989701509475708
test_01506,4,0.7803271412849426
test_01507,2,0.8607542514801025
test_01508,5,0.9851706624031067
test_01509,0,0.8655143976211548
test_01510,1,0.4161508083343506
test_01511,2,0.5138530135154724
test_01512,5,0.9148390293121338
test_01513,1,0.9633325338363647
test_01514,0,0.9457129240036011
test_01515,5,0.8934475183486938
test_01516,3,0.994841992855072
test_01517,4,0.8003777861595154
test_01518,0,0.6388095021247864
test_01519,5,0.9954794645309448
test_01520,5,0.7182093262672424
test_01521,3,0.9947232007980347
test_01522,4,0.46339982748031616
test_01523,0,0.9575793743133545
test_01524,1,0.9489444494247437
test_01525,2,0.5879536271095276
test_01526,5,0.961385190486908
test_01527,2,0.3640647232532501
test_01528,0,0.6375963687896729
test_01529,5,0.7962134480476379
test_01530,1,0.9873049855232239
test_01531,0,0.9917200803756714
test_01532,4,0.5658089518547058
test_01533,4,0.6872867345809937
test_01534,0,0.8635296821594238
test_01535,0,0.9878277778625488
test_01536,5,0.6674724817276001
test_01537,4,0.5117596387863159
test_01538,1,0.9748085737228394
test_01539,3,0.95677250623703
test_01540,4,0.9814410209655762
test_01541,0,0.3119596838951111
test_01542,2,0.9515549540519714
test_01543,0,0.889460027217865
test_01544,1,0.9123121500015259
test_01545,1,0.9678561687469482
test_01546,0,0.954791784286499
test_01547,3,0.8020275831222534
test_01548,4,0.6895337700843811
test_01549,4,0.5764603018760681
test_01550,2,0.9478614330291748
test_01551,5,0.9989535808563232
test_01552,4,0.914116621017456
test_01553,4,0.9118494391441345
test_01554,3,0.7475550770759583
test_01555,4,0.9530986547470093
test_01556,1,0.7791754603385925
test_01557,4,0.6275553703308105
test_01558,5,0.9924913048744202
test_01559,5,0.9428378939628601
test_01560,5,0.9803535342216492
test_01561,1,0.962281346321106
test_01562,2,0.6021498441696167
test_01563,3,0.5686611533164978
test_01564,3,0.9898275136947632
test_01565,5,0.9968419075012207
test_01566,1,0.5526720881462097
test_01567,3,0.7911320328712463
test_01568,2,0.8213953971862793
test_01569,4,0.9877412915229797
test_01570,0,0.869352400302887
test_01571,0,0.9877555966377258
test_01572,5,0.7809305191040039
test_01573,3,0.46171215176582336
test_01574,5,0.5411709547042847
test_01575,0,0.6674615740776062
test_01576,3,0.989062488079071
test_01577,4,0.969011664390564
test_01578,5,0.5081784725189209
test_01579,5,0.9975928664207458
test_01580,5,0.9989107847213745
test_01581,1,0.9656445384025574
test_01582,3,0.9762742519378662
test_01583,1,0.8974691033363342
test_01584,4,0.47999414801597595
test_01585,2,0.9757501482963562
test_01586,5,0.854142963886261
test_01587,0,0.581440806388855
test_01588,2,0.8184544444084167
test_01589,3,0.8017890453338623
test_01590,4,0.994090735912323
test_01591,5,0.5134638547897339
test_01592,3,0.8000890612602234
test_01593,3,0.568477988243103
test_01594,1,0.9488372802734375
test_01595,5,0.8888862729072571
test_01596,4,0.8853139281272888
test_01597,5,0.9075310230255127
test_01598,5,0.5605198740959167
test_01599,5,0.9997286200523376
test_01600,0,0.4020279049873352
test_01601,4,0.895879328250885
test_01602,2,0.3690812289714813
test_01603,4,0.6783773303031921
test_01604,0,0.9862135052680969
test_01605,3,0.9228693246841431
test_01606,1,0.9241679906845093
test_01607,5,0.9764763116836548
test_01608,0,0.904342532157898
test_01609,1,0.9534283876419067
test_01610,4,0.905803382396698
test_01611,2,0.4494863450527191
test_01612,0,0.5316408276557922
test_01613,2,0.981282114982605
test_01614,1,0.7675852179527283
test_01615,2,0.9872241020202637
test_01616,2,0.877113938331604
test_01617,5,0.9541494250297546
test_01618,5,0.9331279993057251
test_01619,5,0.8750289082527161
test_01620,0,0.7686998248100281
test_01621,5,0.9928943514823914
test_01622,5,0.9648794531822205
test_01623,2,0.9722625017166138
test_01624,4,0.877356767654419
test_01625,0,0.8880224227905273
test_01626,0,0.5544373393058777
test_01627,5,0.6743470430374146
test_01628,5,0.9171438813209534
test_01629,2,0.7686597108840942
test_01630,1,0.7414494752883911
test_01631,2,0.858388364315033
test_01632,3,0.9745186567306519
test_01633,4,0.6225361227989197
test_01634,2,0.7025133371353149
test_01635,2,0.4992688298225403
test_01636,0,0.8105188012123108
test_01637,4,0.6463755369186401
test_01638,5,0.9966063499450684
test_01639,4,0.9895154237747192
test_01640,5,0.9283930659294128
test_01641,1,0.9668197631835938
test_01642,4,0.8418481945991516
test_01643,1,0.9625673294067383
test_01644,0,0.5938507318496704
test_01645,0,0.6199741959571838
test_01646,5,0.5914812088012695
test_01647,0,0.9479984641075134
test_01648,4,0.8278733491897583
test_01649,3,0.3554440140724182
test_01650,1,0.9330007433891296
test_01651,5,0.7690979242324829
test_01652,2,0.9415028691291809
test_01653,2,0.822209358215332
test_01654,3,0.9165330529212952
test_01655,2,0.8112989664077759
test_01656,3,0.6896661520004272
test_01657,5,0.9902691841125488
test_01658,1,0.9902210235595703
test_01659,4,0.6933938264846802
test_01660,4,0.3798315227031708
test_01661,4,0.5642285943031311
test_01662,3,0.5327557325363159
test_01663,5,0.8545942902565002
test_01664,1,0.8769974112510681
test_01665,4,0.6388880610466003
test_01666,3,0.9914587140083313
test_01667,2,0.7572917938232422
test_01668,2,0.6886587142944336
test_01669,4,0.5910441279411316
test_01670,4,0.982657253742218
test_01671,1,0.9760254621505737
test_01672,2,0.8696250915527344
test_01673,3,0.6079436540603638
test_01674,2,0.8784902691841125
test_01675,1,0.9529356956481934
test_01676,0,0.9544240832328796
test_01677,1,0.9312916994094849
test_01678,2,0.4724447429180145
test_01679,2,0.4268577992916107
test_01680,5,0.6812454462051392
test_01681,5,0.9985030889511108
test_01682,1,0.9709891080856323
test_01683,0,0.9907508492469788
test_01684,5,0.9927074313163757
test_01685,5,0.8979182243347168
test_01686,2,0.8714786767959595
test_01687,4,0.5557424426078796
test_01688,5,0.9432786107063293
test_01689,3,0.9167019724845886
test_01690,4,0.928950846195221
test_01691,4,0.8879924416542053
test_01692,1,0.9734921455383301
test_01693,3,0.8995016813278198
test_01694,3,0.9534478783607483
test_01695,1,0.909881591796875
test_01696,0,0.6583513021469116
test_01697,4,0.9892774820327759
test_01698,3,0.6592047810554504
test_01699,1,0.9401759505271912
test_01700,4,0.6415473222732544
test_01701,4,0.5544470548629761
test_01702,0,0.986810564994812
test_01703,4,0.4438505172729492
test_01704,4,0.9962133765220642
test_01705,4,0.9303584694862366
test_01706,1,0.9228008985519409
test_01707,0,0.6985703706741333
test_01708,1,0.8637369275093079
test_01709,2,0.9541776776313782
test_01710,0,0.540302038192749
test_01711,1,0.960155725479126
test_01712,4,0.4537993371486664
test_01713,5,0.7584887742996216
test_01714,3,0.6397455334663391
test_01715,3,0.8356788754463196
test_01716,0,0.6462311148643494
test_01717,5,0.7895782589912415
test_01718,0,0.905088484287262
test_01719,3,0.7468818426132202
test_01720,0,0.995995283126831
test_01721,1,0.9631244540214539
test_01722,5,0.998356282711029
test_01723,1,0.9624876379966736
test_01724,4,0.8614036440849304
test_01725,0,0.7512737512588501
test_01726,0,0.97111976146698
test_01727,0,0.5417448282241821
test_01728,1,0.9439378976821899
test_01729,3,0.9332501888275146
test_01730,2,0.9815781116485596
test_01731,4,0.8879675269126892
test_01732,4,0.8733256459236145
test_01733,5,0.9607274532318115
test_01734,2,0.7440792918205261
test_01735,0,0.6677563190460205
test_01736,4,0.9083034992218018
test_01737,2,0.41240987181663513
test_01738,0,0.7569589018821716
test_01739,3,0.9379222989082336
test_01740,3,0.9624840617179871
test_01741,4,0.8761486411094666
test_01742,0,0.5117666721343994
test_01743,5,0.9918432831764221
test_01744,1,0.9211207628250122
test_01745,3,0.98473060131073
test_01746,2,0.9709711074829102
test_01747,1,0.40994885563850403
test_01748,2,0.9231743216514587
test_01749,0,0.5956553816795349
test_01750,2,0.5905364751815796
test_01751,0,0.9879418015480042
test_01752,5,0.9984673857688904
test_01753,2,0.9742028117179871
test_01754,4,0.6834071278572083
test_01755,1,0.9591907858848572
test_01756,1,0.4682679772377014
test_01757,5,0.7284353375434875
test_01758,2,0.9832715392112732
test_01759,2,0.9672191739082336
test_01760,4,0.6024673581123352
